1589673600-1590278400:2.6439,0.914088,2.334554
1589760000-1590364800:2.5226,0.965119,2.323286
1589846400-1590451200:2.3503,1.009423,2.282660
1589932800-1590537600:2.3886,1.012254,2.270031
1590019200-1590624000:2.3970,1.024547,2.261223
1590105600-1590710400:2.4029,1.042003,2.250788
1590192000-1590796800:2.2803,1.086635,2.139868
1590278400-1590883200:2.0785,1.084978,2.095266
1590364800-1590969600:2.0601,1.063084,2.053959
1590451200-1591056000:2.3472,1.017356,1.996595
1590537600-1591142400:2.1154,1.010449,1.970842
1590624000-1591228800:2.0706,0.916879,1.935634
1590710400-1591315200:1.9919,0.895386,1.927553
1590796800-1591401600:2.0050,0.930522,1.954767
1590883200-1591488000:2.0026,0.940858,1.978437
1590969600-1591574400:2.0303,0.949348,1.971862
1591056000-1591660800:2.1254,0.914248,1.984570
1591142400-1591747200:2.6520,1.062505,2.007092
1591228800-1591833600:2.7062,0.826880,2.117500
1591315200-1591920000:2.7239,0.867398,2.072303
1591401600-1592006400:2.5458,0.777857,2.041086
1591488000-1592092800:2.6037,0.797725,2.041214
1591574400-1592179200:2.6125,0.715935,2.055313
1591660800-1592265600:2.7294,0.750914,2.052489
1591747200-1592352000:2.9361,0.541191,2.031125
1591833600-1592438400:2.9613,0.503783,2.096409
1591920000-1592524800:3.0170,0.534287,2.097906
1592006400-1592611200:2.9957,0.453195,2.057159
1592092800-1592697600:3.2841,0.576089,2.086594
1592179200-1592784000:3.3531,0.545699,2.062499
1592265600-1592870400:3.3546,0.644566,2.029277
1592352000-1592956800:3.0557,0.663962,1.974563
1592438400-1593043200:3.0664,0.609542,1.893283
1592524800-1593129600:2.9770,0.606010,1.889642
1592611200-1593216000:3.1699,0.562767,1.881601
1592697600-1593302400:2.7757,0.539164,1.871655
1592784000-1593388800:2.8113,0.583994,1.912333
1592870400-1593475200:3.2246,0.412285,1.917902
1592956800-1593561600:2.9086,0.319126,1.931019
1593043200-1593648000:2.4552,0.301551,1.878539
1593129600-1593734400:2.1369,0.263811,1.925772
1593216000-1593820800:2.5328,0.184121,1.715034
1593302400-1593907200:2.4939,0.129300,1.680017
1593388800-1593993600:2.1465,0.092331,1.703559
1593475200-1594080000:2.1772,0.060115,1.701823
1593561600-1594166400:2.2639,0.051040,1.704854
1593648000-1594252800:2.7626,0.053153,1.694188
1593734400-1594339200:2.8040,0.074258,1.718356
1593820800-1594425600:2.3984,0.067086,1.808741
1593907200-1594512000:2.5495,0.078686,1.578358
1593993600-1594598400:2.7919,0.130100,1.463490
1594080000-1594684800:3.3130,0.112156,1.373672
1594166400-1594771200:3.1412,0.104534,1.590846
1594252800-1594857600:2.9572,0.155151,1.759603
1594339200-1594944000:2.4169,0.048755,1.641062
1594425600-1595030400:2.1081,0.045861,1.681904
1594512000-1595116800:1.8539,0.041942,1.570231
1594598400-1595203200:3.2709,0.499224,2.268052
1594684800-1595289600:2.0815,0.501511,2.048422
1594771200-1595376000:1.8831,0.620412,2.067972
1594857600-1595462400:2.0717,0.488846,1.994939
1594944000-1595548800:1.9289,0.374790,1.975047
1595030400-1595635200:2.0013,0.405427,1.904380
1595116800-1595721600:2.5655,0.462947,1.874564
1595203200-1595808000:2.2300,0.012379,2.062853
1595289600-1595894400:2.0148,0.002380,2.022538
1595376000-1595980800:2.0042,0.013460,1.775420
1595462400-1596067200:2.1114,0.010991,1.758114
1595548800-1596153600:2.2965,0.016108,1.652545
1595635200-1596240000:2.3476,0.002575,1.767854
1595721600-1596326400:2.3739,0.013286,1.862062
1595808000-1596412800:2.2080,0.013333,1.762414
1595894400-1596499200:2.4640,0.015402,1.850367
1595980800-1596585600:2.9897,0.010744,1.806455
1596067200-1596672000:3.2466,0.037373,1.870001
1596153600-1596758400:3.5497,0.055113,1.943294
1596240000-1596844800:3.7904,0.091727,2.077430
1596326400-1596931200:3.7974,0.069247,1.960955
1596412800-1597017600:3.7949,0.085843,1.858515
1596499200-1597104000:3.4158,0.057517,1.650106
1596585600-1597190400:2.6936,0.142179,1.584925
1596672000-1597276800:2.7772,0.168963,1.610455
1596758400-1597363200:2.5525,0.146713,1.759006
1596844800-1597449600:2.6350,0.256430,1.552234
1596931200-1597536000:2.4775,0.242250,1.535218
1597017600-1597622400:2.4835,0.206582,1.727674
1597104000-1597708800:2.2758,0.145616,2.039475
1597190400-1597795200:2.3282,0.193095,1.904157
1597276800-1597881600:1.9714,0.196364,1.930583
1597363200-1597968000:2.2185,0.141608,1.845130
1597449600-1598054400:1.8386,0.101877,1.883638
1597536000-1598140800:1.9921,0.147291,1.735672
1597622400-1598227200:1.7704,0.322430,1.990546
1597708800-1598313600:1.8148,0.328239,1.976618
1597795200-1598400000:2.0034,0.310942,2.113401
1597881600-1598486400:1.9331,0.236856,2.016785
1597968000-1598572800:2.2459,0.181601,2.152054
1598054400-1598659200:2.2502,0.154668,2.040524
1598140800-1598745600:1.8703,0.136956,1.973766
1598227200-1598832000:2.0920,0.121961,1.958490
1598313600-1598918400:2.5197,0.059345,2.029298
1598400000-1599004800:3.3015,0.045508,1.900689
1598486400-1599091200:3.4155,0.061691,2.064387
1598572800-1599177600:3.4504,0.046717,2.011107
1598659200-1599264000:3.6628,0.042315,2.054150
1598745600-1599350400:3.8031,0.001834,2.045730
1598832000-1599436800:3.5543,0.002694,1.981792
1598918400-1599523200:3.4421,0.004621,1.906745
1599004800-1599609600:3.7647,0.005878,1.887633
1599091200-1599696000:3.8190,0.004820,1.884400
1599177600-1599782400:3.8148,0.004597,1.861020
1599264000-1599868800:3.8386,0.004592,1.866119
1599350400-1599955200:4.0123,0.004622,1.828741
1599436800-1600041600:3.9034,0.003632,1.847487
1599523200-1600128000:4.7451,0.001691,1.787181
1599609600-1600214400:3.6326,0.000000,1.863405
1599696000-1600300800:3.3204,0.000000,1.866695
1599782400-1600387200:3.2620,0.000000,1.825808
1599868800-1600473600:3.1602,0.000000,1.769230
1599955200-1600560000:2.8012,0.000000,1.692747
1600041600-1600646400:2.7946,0.001741,1.462991
1600128000-1600732800:3.0981,0.001713,1.438210
1600214400-1600819200:2.6727,0.001668,1.275809
1600300800-1600905600:2.5515,0.001809,1.279513
1600387200-1600992000:2.8973,0.002598,1.312559
1600473600-1601078400:2.9620,0.003394,1.428891
1600560000-1601164800:2.7102,0.004507,1.374298
1600646400-1601251200:2.9474,0.002947,1.369687
1600732800-1601337600:3.0410,0.003032,1.363905
1600819200-1601424000:3.2716,0.003242,1.437225
1600905600-1601510400:3.4375,0.004743,1.387046
1600992000-1601596800:3.3034,0.003066,1.414049
1601078400-1601683200:2.9348,0.000838,1.251212
1601164800-1601769600:2.8917,0.000808,1.267630
1601251200-1601856000:2.7753,0.000592,1.467121
1601337600-1601942400:2.9366,0.000462,1.518030
1601424000-1602028800:2.2777,0.000279,1.545167
1601510400-1602115200:2.4092,0.000000,1.496775
1601596800-1602201600:2.5629,0.000000,1.478361
1601683200-1602288000:3.0528,0.003267,1.545597
1601769600-1602374400:3.0994,0.003604,1.588864
1601856000-1602460800:3.2758,0.003609,1.492607
1601942400-1602547200:2.7433,0.002438,1.537951
1602028800-1602633600:2.5224,0.003262,1.565140
1602115200-1602720000:2.3759,0.003282,1.558016
1602201600-1602806400:2.3339,0.003019,1.572962
1602288000-1602892800:2.3225,0.000000,1.438216
1602374400-1602979200:2.0996,0.000000,1.426812
1602460800-1603065600:2.2109,0.000000,1.561400
1602547200-1603152000:2.2500,0.000000,1.570046
1602633600-1603238400:2.0459,0.000000,1.579095
1602720000-1603324800:2.0227,0.000000,1.509461
1602806400-1603411200:2.1690,0.000000,1.526466
1602892800-1603497600:1.9854,0.000000,1.555659
1602979200-1603584000:1.8039,0.000000,1.477398
1603065600-1603670400:1.6879,0.000000,1.374884
1603152000-1603756800:1.9989,0.002029,1.308754
1603238400-1603843200:1.8196,0.001712,1.255187
1603324800-1603929600:1.7693,0.001659,1.357675
1603411200-1604016000:1.4335,0.001562,1.436307
1603497600-1604102400:1.4003,0.001256,1.461397
1603584000-1604188800:1.6756,0.001330,1.752439
1603670400-1604275200:1.7963,0.000665,1.807451
1603756800-1604361600:1.2900,0.000000,1.790013
